Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,39.900002,40.009998,39.349998,39.570000,39.570000,5179400
2019-04-16,39.560001,39.910000,39.459999,39.660000,39.660000,5985300
2019-04-17,40.099998,40.259998,39.880001,39.990002,39.990002,8643500
2019-04-18,40.000000,40.450001,39.980000,40.299999,40.299999,10678000
2019-04-22,40.000000,40.099998,39.490002,39.500000,39.500000,7203800
2019-04-23,39.400002,39.840000,39.180000,39.830002,39.830002,9507500
2019-04-24,39.509998,39.889999,39.369999,39.720001,39.720001,5564700
2019-04-25,39.520000,39.720001,38.950001,39.110001,39.110001,8154600
2019-04-26,40.049999,40.099998,39.439999,39.680000,39.680000,11830500
2019-04-29,39.750000,40.279999,39.689999,40.009998,40.009998,9601100
2019-04-30,38.919998,39.470001,38.560001,38.950001,38.950001,16035500
2019-05-01,39.000000,39.200001,38.660000,38.750000,38.750000,8843300
2019-05-02,38.459999,38.840000,38.200001,38.250000,38.250000,11291900
2019-05-03,38.540001,38.900002,38.169998,38.799999,38.799999,7201000
2019-05-06,37.500000,38.169998,37.250000,38.090000,38.090000,7506200
2019-05-07,38.860001,38.889999,38.270000,38.529999,38.529999,11257000
2019-05-08,38.419998,38.779999,38.139999,38.209999,38.209999,7082900
2019-05-09,37.590000,37.669998,37.220001,37.580002,37.580002,8898600
2019-05-10,37.500000,37.980000,37.040001,37.889999,37.889999,6440600
2019-05-13,36.849998,37.119999,36.450001,36.560001,36.560001,19454800
2019-05-14,36.810001,37.240002,36.730000,37.025002,37.025002,3072079
