Date,Open,High,Low,Close,Adj Close,Volume
1970-01-02,1.234375,1.257813,1.234375,1.257813,0.013895,243200
1970-01-05,1.257813,1.265625,1.250000,1.253906,0.013851,172800
1970-01-06,1.253906,1.253906,1.242188,1.250000,0.013808,281600
1970-01-07,1.250000,1.250000,1.226563,1.234375,0.013636,124800
1970-01-08,1.234375,1.246094,1.226563,1.226563,0.013549,102400
1970-01-09,1.226563,1.250000,1.226563,1.234375,0.013636,134400
1970-01-12,1.234375,1.246094,1.234375,1.242188,0.013722,80000
1970-01-13,1.234375,1.234375,1.199219,1.199219,0.013247,608000
1970-01-14,1.195313,1.195313,1.113281,1.121094,0.012384,745600
1970-01-15,1.113281,1.113281,1.062500,1.078125,0.011910,694400
1970-01-16,1.070313,1.070313,1.046875,1.066406,0.011780,700800
1970-01-19,1.062500,1.062500,1.031250,1.031250,0.011392,473600
1970-01-20,1.031250,1.031250,0.992188,1.023438,0.011306,912000
1970-01-21,1.023438,1.058594,1.011719,1.050781,0.011608,512000
1970-01-22,1.050781,1.093750,1.046875,1.085938,0.011996,457600
1970-01-23,1.085938,1.093750,1.050781,1.050781,0.011608,387200
1970-01-26,1.050781,1.062500,1.011719,1.062500,0.011737,528000
1970-01-27,1.062500,1.070313,1.035156,1.058594,0.011694,700800
1970-01-28,1.058594,1.101563,1.058594,1.062500,0.011737,457600
1970-01-29,1.062500,1.062500,1.031250,1.062500,0.011737,982400
1970-01-30,1.058594,1.058594,1.023438,1.027344,0.011349,272000
1970-02-02,1.031250,1.062500,1.031250,1.058594,0.011694,275200
1970-02-03,1.058594,1.062500,1.015625,1.027344,0.011349,515200
1970-02-04,1.027344,1.031250,1.000000,1.000000,0.011047,492800
1970-02-05,1.000000,1.000000,0.988281,0.996094,0.011003,160000
1970-02-06,0.992188,0.992188,0.960938,0.976563,0.010788,633600
1970-02-09,0.976563,0.976563,0.945313,0.945313,0.010443,406400
1970-02-10,0.945313,0.957031,0.910156,0.910156,0.010054,652800
1970-02-11,0.910156,0.980469,0.906250,0.960938,0.010615,873600
1970-02-12,0.960938,0.960938,0.937500,0.960938,0.010615,1296000
1970-02-13,0.960938,0.968750,0.937500,0.953125,0.010529,608000
1970-02-16,0.953125,0.960938,0.937500,0.937500,0.010356,924800
