Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,80.889999,81.059998,80.519997,80.650002,79.736031,8536100
2019-04-16,80.809998,81.349998,80.690002,81.199997,80.279793,7005700
2019-04-17,81.550003,81.699997,81.080002,81.430000,80.507187,8311400
2019-04-18,81.559998,81.830002,81.070000,81.129997,80.210587,9493900
2019-04-22,81.870003,83.220001,81.639999,82.900002,81.960533,10770600
2019-04-23,83.190002,83.489998,82.680000,83.379997,82.435089,10595100
2019-04-24,83.010002,83.080002,81.730003,81.760002,80.833450,11684000
2019-04-25,81.650002,82.839996,81.400002,82.220001,81.288239,11135000
2019-04-26,80.269997,80.629997,79.559998,80.489998,79.577843,18053500
2019-04-29,80.120003,80.379997,79.660004,79.970001,79.063736,10023700
2019-04-30,80.370003,80.529999,79.930000,80.279999,79.370216,13721500
2019-05-01,79.940002,80.260002,78.620003,78.669998,77.778465,13909800
2019-05-02,78.279999,78.500000,77.239998,77.290001,76.414108,15360400
2019-05-03,77.790001,78.209999,77.440002,77.470001,76.592064,12180700
2019-05-06,76.919998,77.660004,76.709999,77.129997,76.255913,13367100
2019-05-07,76.500000,76.790001,75.769997,76.720001,75.850563,13498800
2019-05-08,76.540001,77.290001,76.419998,76.839996,75.969200,11352900
2019-05-09,76.349998,76.879997,75.959999,76.769997,75.899994,13221600
2019-05-10,76.180000,76.790001,75.169998,76.559998,76.559998,11056000
2019-05-13,75.650002,76.230003,75.360001,75.709999,75.709999,12176100
2019-05-14,76.129997,76.800003,75.809998,76.309998,76.309998,4894625
