Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,141.669998,142.429993,139.669998,140.250000,139.404999,3030200
2019-04-16,140.559998,142.210007,139.589996,142.029999,141.174271,2672800
2019-04-17,143.000000,144.500000,142.460007,142.740005,141.880005,3469400
2019-04-18,142.800003,144.770004,142.419998,143.360001,143.360001,4504500
2019-04-22,142.949997,143.179993,141.429993,142.380005,142.380005,3637500
2019-04-23,142.000000,143.130005,141.440002,142.029999,142.029999,5930500
2019-04-24,139.750000,140.300003,136.559998,137.729996,137.729996,8694400
2019-04-25,137.050003,137.460007,134.089996,136.130005,136.130005,5094700
2019-04-26,136.559998,139.029999,135.889999,139.029999,139.029999,5119200
2019-04-29,139.500000,140.449997,138.820007,139.020004,139.020004,3374300
2019-04-30,139.990005,140.000000,137.580002,139.419998,139.419998,3862000
2019-05-01,139.580002,139.929993,137.639999,138.149994,138.149994,3652000
2019-05-02,138.520004,138.539993,134.380005,135.169998,135.169998,5405700
2019-05-03,136.119995,139.199997,135.800003,139.059998,139.059998,4154800
2019-05-06,134.779999,137.490005,134.309998,136.759995,136.759995,4866500
2019-05-07,135.199997,136.000000,132.059998,133.669998,133.669998,5622900
2019-05-08,133.020004,134.419998,131.789993,131.949997,131.949997,4140500
2019-05-09,130.220001,131.679993,128.179993,131.199997,131.199997,5906200
2019-05-10,130.529999,131.729996,127.919998,131.339996,131.339996,5240600
2019-05-13,127.510002,127.519997,124.080002,125.300003,125.300003,8578600
2019-05-14,126.500000,128.440002,125.699997,128.320007,128.320007,2497084
