Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,204.110001,205.740005,199.699997,199.910004,199.910004,6617200
2019-04-16,199.619995,202.940002,199.240005,201.839996,201.839996,4852600
2019-04-17,201.960007,208.500000,201.779999,207.899994,207.899994,4195300
2019-04-18,207.089996,207.860001,205.149994,205.910004,205.910004,2874300
2019-04-22,205.119995,205.589996,204.139999,204.600006,204.600006,1591400
2019-04-23,204.250000,205.190002,202.740005,204.139999,204.139999,2120900
2019-04-24,203.000000,203.520004,199.729996,200.539993,200.539993,4606100
2019-04-25,199.699997,202.559998,199.100006,201.399994,201.399994,2075300
2019-04-26,201.729996,203.119995,200.320007,203.080002,203.080002,1543100
2019-04-29,203.500000,208.000000,203.270004,206.919998,206.919998,2997000
2019-04-30,206.940002,207.990005,204.149994,205.919998,205.919998,1833000
2019-05-01,206.399994,208.410004,204.029999,204.729996,204.729996,1981800
2019-05-02,204.429993,206.220001,203.119995,204.990005,204.990005,1514700
2019-05-03,206.009995,208.750000,205.669998,207.520004,207.520004,1897600
2019-05-06,202.800003,206.979996,201.710007,206.429993,206.429993,1927800
2019-05-07,203.339996,204.000000,201.009995,202.630005,202.630005,2839500
2019-05-08,201.399994,203.199997,200.800003,200.949997,200.949997,1817600
2019-05-09,199.509995,202.220001,197.910004,201.630005,201.630005,2333400
2019-05-10,200.979996,202.100006,198.990005,202.050003,202.050003,2089400
2019-05-13,197.899994,197.899994,194.000000,194.970001,194.970001,3605000
2019-05-14,194.990005,198.130005,194.904999,197.839996,197.839996,1167568
