Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,216.839996,217.360001,214.899994,215.830002,215.830002,1483300
2019-04-16,216.589996,217.669998,215.479996,216.899994,216.899994,1549600
2019-04-17,217.630005,219.330002,217.179993,217.639999,217.639999,1977600
2019-04-18,217.979996,219.669998,217.619995,218.880005,218.880005,1780100
2019-04-22,217.300003,219.399994,217.270004,218.539993,218.539993,1403500
2019-04-23,218.009995,219.550003,217.179993,219.500000,219.500000,1561800
2019-04-24,219.000000,219.750000,218.100006,219.080002,219.080002,2048900
2019-04-25,197.539993,198.960007,189.600006,190.720001,190.720001,14646200
2019-04-26,190.529999,192.250000,189.360001,191.669998,191.669998,4491300
2019-04-29,191.520004,192.190002,189.750000,190.210007,190.210007,3803400
2019-04-30,190.860001,190.860001,186.550003,189.509995,189.509995,4541000
2019-05-01,189.490005,189.710007,185.919998,186.070007,186.070007,3818500
2019-05-02,184.500000,186.500000,183.380005,184.750000,184.750000,5654900
2019-05-03,185.809998,186.690002,184.089996,185.220001,185.220001,4747700
2019-05-06,182.039993,183.110001,180.130005,183.039993,183.039993,6517600
2019-05-07,181.809998,181.899994,177.809998,179.119995,179.119995,5415600
2019-05-08,179.509995,180.529999,178.500000,178.589996,178.589996,2990500
2019-05-09,177.300003,177.399994,174.179993,175.279999,175.279999,5098200
2019-05-10,175.020004,176.330002,173.009995,175.860001,175.860001,5012300
2019-05-13,173.940002,174.580002,172.789993,174.070007,174.070007,5916700
2019-05-14,174.789993,176.960007,174.520004,175.625000,175.625000,1949976
